,property_value,pml,deductible,claim_amount,Cluster,curve,ded%
381,510000.0,102000.0,1000.0,192290.0,1,Y2,0.00980392156862745
382,521000.0,104000.0,2000.0,184980.0,1,Y2,0.019230769230769232
383,500000.0,100000.0,1000.0,195170.0,1,Y2,0.01
384,719000.0,144000.0,1000.0,194770.0,1,Y2,0.006944444444444444
385,321000.0,64000.0,1000.0,193410.0,1,Y2,0.015625
386,354000.0,71000.0,500.0,212060.0,1,Y2,0.007042253521126761
387,351000.0,70000.0,5000.0,225430.0,1,Y2,0.07142857142857142
388,284000.0,57000.0,500.0,182920.0,1,Y2,0.008771929824561403
389,493000.0,99000.0,1000.0,229160.0,1,Y2,0.010101010101010102
390,450000.0,90000.0,500.0,209570.0,1,Y2,0.005555555555555556
391,480000.0,96000.0,5000.0,204280.0,1,Y2,0.052083333333333336
392,602000.0,120000.0,2000.0,207630.0,1,Y2,0.016666666666666666
393,350000.0,70000.0,2000.0,193050.0,1,Y2,0.02857142857142857
394,521000.0,104000.0,2000.0,180480.0,1,Y2,0.019230769230769232
395,431000.0,86000.0,1000.0,194710.0,1,Y2,0.011627906976744186
396,120000.0,24000.0,1000.0,164360.0,1,Y2,0.041666666666666664
397,461000.0,92000.0,500.0,202940.0,1,Y2,0.005434782608695652
398,505000.0,101000.0,2000.0,166190.0,1,Y2,0.019801980198019802
399,470000.0,94000.0,1000.0,190390.0,1,Y2,0.010638297872340425
400,297000.0,59000.0,500.0,213730.0,1,Y2,0.00847457627118644
401,375000.0,75000.0,5000.0,176980.0,1,Y2,0.06666666666666667
402,528000.0,106000.0,5000.0,193200.0,1,Y2,0.04716981132075472
403,477000.0,95000.0,5000.0,199540.0,1,Y2,0.05263157894736842
404,679000.0,136000.0,1000.0,198090.0,1,Y2,0.007352941176470588
405,696000.0,139000.0,5000.0,213920.0,1,Y2,0.03597122302158273
406,326000.0,65000.0,500.0,243060.0,1,Y2,0.007692307692307693
407,447000.0,89000.0,500.0,208090.0,1,Y2,0.0056179775280898875
408,336000.0,67000.0,5000.0,227650.0,1,Y2,0.07462686567164178
409,338000.0,68000.0,1000.0,194270.0,1,Y2,0.014705882352941176
410,608000.0,122000.0,5000.0,204970.0,1,Y2,0.040983606557377046
411,235000.0,47000.0,2000.0,191370.0,1,Y2,0.0425531914893617
412,415000.0,83000.0,1000.0,194090.0,1,Y2,0.012048192771084338
413,262000.0,52000.0,1000.0,194830.0,1,Y2,0.019230769230769232
414,411000.0,82000.0,5000.0,200280.0,1,Y2,0.06097560975609756
415,145000.0,29000.0,500.0,160150.0,1,Y2,0.017241379310344827
416,204000.0,41000.0,2000.0,202100.0,1,Y2,0.04878048780487805
417,419000.0,84000.0,500.0,209070.0,1,Y2,0.005952380952380952
418,191000.0,38000.0,5000.0,224320.0,1,Y2,0.13157894736842105
419,264000.0,53000.0,5000.0,173300.0,1,Y2,0.09433962264150944
420,378000.0,76000.0,2000.0,196940.0,1,Y2,0.02631578947368421
421,300000.0,60000.0,500.0,185830.0,1,Y2,0.008333333333333333
422,604000.0,121000.0,1000.0,193900.0,1,Y2,0.008264462809917356
423,416000.0,83000.0,2000.0,174580.0,1,Y2,0.024096385542168676
424,505000.0,101000.0,5000.0,179620.0,1,Y2,0.04950495049504951
425,284000.0,57000.0,5000.0,217470.0,1,Y2,0.08771929824561403
426,565000.0,113000.0,500.0,195020.0,1,Y2,0.004424778761061947
427,460000.0,92000.0,500.0,207300.0,1,Y2,0.005434782608695652
428,605000.0,121000.0,2000.0,178800.0,1,Y2,0.01652892561983471
429,428000.0,86000.0,1000.0,178750.0,1,Y2,0.011627906976744186
430,528000.0,106000.0,2000.0,209380.0,1,Y2,0.018867924528301886
431,558000.0,112000.0,500.0,181960.0,1,Y2,0.004464285714285714
432,778000.0,156000.0,2000.0,190750.0,1,Y2,0.01282051282051282
433,318000.0,64000.0,2000.0,218910.0,1,Y2,0.03125
434,525000.0,105000.0,2000.0,211880.0,1,Y2,0.01904761904761905
435,527000.0,105000.0,2000.0,178410.0,1,Y2,0.01904761904761905
436,346000.0,69000.0,2000.0,202570.0,1,Y2,0.028985507246376812
437,533000.0,107000.0,5000.0,211840.0,1,Y2,0.04672897196261682
438,699000.0,140000.0,1000.0,200850.0,1,Y2,0.007142857142857143
439,457000.0,91000.0,5000.0,198420.0,1,Y2,0.054945054945054944
440,422000.0,84000.0,500.0,199520.0,1,Y2,0.005952380952380952
441,621000.0,124000.0,500.0,219630.0,1,Y2,0.004032258064516129
442,549000.0,110000.0,500.0,206390.0,1,Y2,0.004545454545454545
443,700000.0,140000.0,500.0,192470.0,1,Y2,0.0035714285714285713
444,449000.0,90000.0,500.0,193980.0,1,Y2,0.005555555555555556
445,320000.0,64000.0,5000.0,192880.0,1,Y2,0.078125
446,440000.0,88000.0,2000.0,218850.0,1,Y2,0.022727272727272728
447,496000.0,99000.0,1000.0,210180.0,1,Y2,0.010101010101010102
448,671000.0,134000.0,500.0,181780.0,1,Y2,0.0037313432835820895
449,782000.0,156000.0,5000.0,231340.0,1,Y2,0.03205128205128205
450,573000.0,115000.0,1000.0,215880.0,1,Y2,0.008695652173913044
451,576000.0,115000.0,2000.0,198660.0,1,Y2,0.017391304347826087
452,402000.0,80000.0,2000.0,210790.0,1,Y2,0.025
453,147000.0,29000.0,5000.0,218950.0,1,Y2,0.1724137931034483
454,480000.0,96000.0,500.0,175500.0,1,Y2,0.005208333333333333
455,259000.0,52000.0,2000.0,209110.0,1,Y2,0.038461538461538464
456,283000.0,57000.0,2000.0,202710.0,1,Y2,0.03508771929824561
457,508000.0,102000.0,2000.0,194620.0,1,Y2,0.0196078431372549
458,296000.0,59000.0,2000.0,210840.0,1,Y2,0.03389830508474576
459,574000.0,115000.0,5000.0,236010.0,1,Y2,0.043478260869565216
460,205000.0,41000.0,500.0,208870.0,1,Y2,0.012195121951219513
461,319000.0,64000.0,2000.0,185980.0,1,Y2,0.03125
462,605000.0,121000.0,1000.0,205700.0,1,Y2,0.008264462809917356
463,246000.0,49000.0,2000.0,214910.0,1,Y2,0.04081632653061224
464,627000.0,125000.0,2000.0,199520.0,1,Y2,0.016
465,743000.0,149000.0,5000.0,184410.0,1,Y2,0.03355704697986577
466,376000.0,75000.0,5000.0,201450.0,1,Y2,0.06666666666666667
467,276000.0,55000.0,2000.0,196160.0,1,Y2,0.03636363636363636
468,349000.0,70000.0,2000.0,184460.0,1,Y2,0.02857142857142857
469,341000.0,68000.0,1000.0,226810.0,1,Y2,0.014705882352941176
470,216000.0,43000.0,2000.0,195090.0,1,Y2,0.046511627906976744
471,578000.0,116000.0,1000.0,206270.0,1,Y2,0.008620689655172414
472,462000.0,92000.0,1000.0,195190.0,1,Y2,0.010869565217391304
473,432000.0,86000.0,1000.0,210420.0,1,Y2,0.011627906976744186
474,330000.0,66000.0,1000.0,214590.0,1,Y2,0.015151515151515152
475,514000.0,103000.0,5000.0,159810.0,1,Y2,0.04854368932038835
476,608000.0,122000.0,2000.0,200170.0,1,Y2,0.01639344262295082
477,296000.0,59000.0,500.0,234380.0,1,Y2,0.00847457627118644
478,389000.0,78000.0,1000.0,186790.0,1,Y2,0.01282051282051282
479,564000.0,113000.0,5000.0,196630.0,1,Y2,0.04424778761061947
480,369000.0,74000.0,1000.0,200240.0,1,Y2,0.013513513513513514
481,248000.0,50000.0,1000.0,202610.0,1,Y2,0.02
482,461000.0,92000.0,1000.0,183590.0,1,Y2,0.010869565217391304
483,520000.0,104000.0,5000.0,211780.0,1,Y2,0.04807692307692308
484,451000.0,90000.0,500.0,160610.0,1,Y2,0.005555555555555556
485,425000.0,85000.0,2000.0,180870.0,1,Y2,0.023529411764705882
486,647000.0,129000.0,1000.0,189690.0,1,Y2,0.007751937984496124
487,512000.0,102000.0,500.0,190480.0,1,Y2,0.004901960784313725
488,376000.0,75000.0,500.0,203900.0,1,Y2,0.006666666666666667
489,555000.0,111000.0,5000.0,210910.0,1,Y2,0.04504504504504504
490,325000.0,65000.0,5000.0,180610.0,1,Y2,0.07692307692307693
491,493000.0,99000.0,500.0,170040.0,1,Y2,0.005050505050505051
492,240000.0,48000.0,2000.0,212380.0,1,Y2,0.041666666666666664
493,353000.0,71000.0,2000.0,188380.0,1,Y2,0.028169014084507043
494,402000.0,80000.0,2000.0,185270.0,1,Y2,0.025
495,528000.0,106000.0,2000.0,177310.0,1,Y2,0.018867924528301886
496,492000.0,98000.0,500.0,200410.0,1,Y2,0.00510204081632653
497,438000.0,88000.0,2000.0,197640.0,1,Y2,0.022727272727272728
498,460000.0,92000.0,1000.0,209430.0,1,Y2,0.010869565217391304
499,293000.0,59000.0,5000.0,208750.0,1,Y2,0.0847457627118644
500,494000.0,99000.0,1000.0,186390.0,1,Y2,0.010101010101010102
501,321000.0,64000.0,5000.0,190240.0,1,Y2,0.078125
502,444000.0,89000.0,500.0,192610.0,1,Y2,0.0056179775280898875
503,614000.0,123000.0,500.0,214480.0,1,Y2,0.0040650406504065045
504,405000.0,81000.0,5000.0,207500.0,1,Y2,0.06172839506172839
505,389000.0,78000.0,1000.0,204740.0,1,Y2,0.01282051282051282
506,363000.0,73000.0,500.0,211980.0,1,Y2,0.00684931506849315
507,720000.0,144000.0,2000.0,206900.0,1,Y2,0.013888888888888888
508,360000.0,72000.0,2000.0,186880.0,1,Y2,0.027777777777777776
509,597000.0,119000.0,500.0,179210.0,1,Y2,0.004201680672268907
510,581000.0,116000.0,500.0,215440.0,1,Y2,0.004310344827586207
511,502000.0,100000.0,1000.0,223630.0,1,Y2,0.01
512,183000.0,37000.0,1000.0,213330.0,1,Y2,0.02702702702702703
513,372000.0,74000.0,1000.0,218840.0,1,Y2,0.013513513513513514
514,283000.0,57000.0,1000.0,213860.0,1,Y2,0.017543859649122806
515,257000.0,51000.0,2000.0,193160.0,1,Y2,0.0392156862745098
516,423000.0,85000.0,500.0,180180.0,1,Y2,0.0058823529411764705
517,705000.0,141000.0,2000.0,175450.0,1,Y2,0.014184397163120567
518,249000.0,50000.0,2000.0,187980.0,1,Y2,0.04
519,539000.0,108000.0,2000.0,186730.0,1,Y2,0.018518518518518517
520,433000.0,87000.0,500.0,182400.0,1,Y2,0.005747126436781609
521,364000.0,73000.0,500.0,208460.0,1,Y2,0.00684931506849315
522,517000.0,103000.0,5000.0,193910.0,1,Y2,0.04854368932038835
523,566000.0,113000.0,1000.0,199680.0,1,Y2,0.008849557522123894
524,276000.0,55000.0,5000.0,207050.0,1,Y2,0.09090909090909091
525,540000.0,108000.0,500.0,231370.0,1,Y2,0.004629629629629629
526,376000.0,75000.0,500.0,197420.0,1,Y2,0.006666666666666667
527,576000.0,115000.0,5000.0,192690.0,1,Y2,0.043478260869565216
528,671000.0,134000.0,2000.0,236270.0,1,Y2,0.014925373134328358
529,720000.0,144000.0,500.0,218710.0,1,Y2,0.003472222222222222
530,272000.0,54000.0,1000.0,187060.0,1,Y2,0.018518518518518517
531,235000.0,47000.0,5000.0,217060.0,1,Y2,0.10638297872340426
532,301000.0,60000.0,1000.0,219010.0,1,Y2,0.016666666666666666
533,420000.0,84000.0,500.0,194920.0,1,Y2,0.005952380952380952
534,428000.0,86000.0,5000.0,184460.0,1,Y2,0.05813953488372093
535,419000.0,84000.0,2000.0,204100.0,1,Y2,0.023809523809523808
536,555000.0,111000.0,500.0,214330.0,1,Y2,0.0045045045045045045
537,483000.0,97000.0,2000.0,173720.0,1,Y2,0.020618556701030927
538,398000.0,80000.0,2000.0,218420.0,1,Y2,0.025
539,651000.0,130000.0,1000.0,235940.0,1,Y2,0.007692307692307693
540,403000.0,81000.0,1000.0,176100.0,1,Y2,0.012345679012345678
541,439000.0,88000.0,5000.0,176000.0,1,Y2,0.056818181818181816
542,474000.0,95000.0,500.0,231300.0,1,Y2,0.005263157894736842
543,267000.0,53000.0,500.0,209240.0,1,Y2,0.009433962264150943
544,407000.0,81000.0,500.0,191220.0,1,Y2,0.006172839506172839
545,573000.0,115000.0,5000.0,204500.0,1,Y2,0.043478260869565216
546,434000.0,87000.0,2000.0,191160.0,1,Y2,0.022988505747126436
547,417000.0,83000.0,500.0,188500.0,1,Y2,0.006024096385542169
548,128000.0,26000.0,2000.0,185920.0,1,Y2,0.07692307692307693
549,619000.0,124000.0,2000.0,194400.0,1,Y2,0.016129032258064516
550,317000.0,63000.0,1000.0,215980.0,1,Y2,0.015873015873015872
551,662000.0,132000.0,2000.0,194080.0,1,Y2,0.015151515151515152
552,529000.0,106000.0,500.0,199050.0,1,Y2,0.0047169811320754715
553,544000.0,109000.0,500.0,188540.0,1,Y2,0.0045871559633027525
554,374000.0,75000.0,2000.0,200320.0,1,Y2,0.02666666666666667
555,498000.0,100000.0,5000.0,211330.0,1,Y2,0.05
556,283000.0,57000.0,1000.0,197090.0,1,Y2,0.017543859649122806
557,497000.0,99000.0,1000.0,202530.0,1,Y2,0.010101010101010102
558,617000.0,123000.0,5000.0,176310.0,1,Y2,0.04065040650406504
559,571000.0,114000.0,500.0,217220.0,1,Y2,0.0043859649122807015
560,509000.0,102000.0,500.0,187210.0,1,Y2,0.004901960784313725
561,585000.0,117000.0,2000.0,205590.0,1,Y2,0.017094017094017096
562,723000.0,145000.0,5000.0,208490.0,1,Y2,0.034482758620689655
563,177000.0,35000.0,5000.0,213680.0,1,Y2,0.14285714285714285
564,445000.0,89000.0,5000.0,209350.0,1,Y2,0.056179775280898875
565,564000.0,113000.0,2000.0,195440.0,1,Y2,0.017699115044247787
566,421000.0,84000.0,1000.0,206480.0,1,Y2,0.011904761904761904
567,484000.0,97000.0,500.0,209920.0,1,Y2,0.005154639175257732
568,305000.0,61000.0,1000.0,168190.0,1,Y2,0.01639344262295082
569,313000.0,63000.0,5000.0,193560.0,1,Y2,0.07936507936507936
570,659000.0,132000.0,1000.0,193590.0,1,Y2,0.007575757575757576
571,420000.0,84000.0,500.0,198390.0,1,Y2,0.005952380952380952
572,615000.0,123000.0,2000.0,202630.0,1,Y2,0.016260162601626018
573,339000.0,68000.0,5000.0,188290.0,1,Y2,0.07352941176470588
574,488000.0,98000.0,1000.0,215460.0,1,Y2,0.01020408163265306
575,298000.0,60000.0,1000.0,226030.0,1,Y2,0.016666666666666666
576,247000.0,49000.0,500.0,196510.0,1,Y2,0.01020408163265306
577,510000.0,102000.0,1000.0,209930.0,1,Y2,0.00980392156862745
578,514000.0,103000.0,1000.0,222340.0,1,Y2,0.009708737864077669
579,403000.0,81000.0,500.0,180770.0,1,Y2,0.006172839506172839
580,424000.0,85000.0,5000.0,214600.0,1,Y2,0.058823529411764705
581,745000.0,149000.0,5000.0,195590.0,1,Y2,0.03355704697986577
582,535000.0,107000.0,2000.0,202490.0,1,Y2,0.018691588785046728
583,243000.0,49000.0,5000.0,207230.0,1,Y2,0.10204081632653061
584,168000.0,34000.0,2000.0,200390.0,1,Y2,0.058823529411764705
585,479000.0,96000.0,2000.0,198350.0,1,Y2,0.020833333333333332
586,376000.0,75000.0,1000.0,189750.0,1,Y2,0.013333333333333334
587,447000.0,89000.0,2000.0,201000.0,1,Y2,0.02247191011235955
588,371000.0,74000.0,1000.0,185420.0,1,Y2,0.013513513513513514
589,368000.0,74000.0,500.0,191860.0,1,Y2,0.006756756756756757
590,407000.0,81000.0,5000.0,204240.0,1,Y2,0.06172839506172839
591,530000.0,106000.0,1000.0,185140.0,1,Y2,0.009433962264150943
592,217000.0,43000.0,2000.0,204100.0,1,Y2,0.046511627906976744
593,604000.0,121000.0,5000.0,195060.0,1,Y2,0.04132231404958678
594,180000.0,36000.0,1000.0,194360.0,1,Y2,0.027777777777777776
595,536000.0,107000.0,1000.0,219940.0,1,Y2,0.009345794392523364
596,422000.0,84000.0,2000.0,201720.0,1,Y2,0.023809523809523808
597,236000.0,47000.0,2000.0,174450.0,1,Y2,0.0425531914893617
598,464000.0,93000.0,500.0,171870.0,1,Y2,0.005376344086021506
599,582000.0,116000.0,1000.0,202210.0,1,Y2,0.008620689655172414
600,246000.0,49000.0,2000.0,174330.0,1,Y2,0.04081632653061224
601,495000.0,99000.0,5000.0,202550.0,1,Y2,0.050505050505050504
602,531000.0,106000.0,500.0,184300.0,1,Y2,0.0047169811320754715
603,406000.0,81000.0,500.0,219850.0,1,Y2,0.006172839506172839
604,560000.0,112000.0,500.0,198710.0,1,Y2,0.004464285714285714
605,497000.0,99000.0,2000.0,196240.0,1,Y2,0.020202020202020204
606,616000.0,123000.0,2000.0,212420.0,1,Y2,0.016260162601626018
607,420000.0,84000.0,5000.0,201150.0,1,Y2,0.05952380952380952
608,526000.0,105000.0,2000.0,198820.0,1,Y2,0.01904761904761905
609,425000.0,85000.0,1000.0,201610.0,1,Y2,0.011764705882352941
610,399000.0,80000.0,1000.0,189040.0,1,Y2,0.0125
611,276000.0,55000.0,500.0,227530.0,1,Y2,0.00909090909090909
612,437000.0,87000.0,2000.0,184370.0,1,Y2,0.022988505747126436
613,588000.0,118000.0,5000.0,214430.0,1,Y2,0.0423728813559322
614,473000.0,95000.0,2000.0,178850.0,1,Y2,0.021052631578947368
615,369000.0,74000.0,2000.0,200790.0,1,Y2,0.02702702702702703
616,550000.0,110000.0,1000.0,204970.0,1,Y2,0.00909090909090909
617,642000.0,128000.0,5000.0,211450.0,1,Y2,0.0390625
618,363000.0,73000.0,500.0,201600.0,1,Y2,0.00684931506849315
619,530000.0,106000.0,1000.0,226490.0,1,Y2,0.009433962264150943
620,566000.0,113000.0,1000.0,183870.0,1,Y2,0.008849557522123894
621,201000.0,40000.0,5000.0,190390.0,1,Y2,0.125
622,553000.0,111000.0,1000.0,201520.0,1,Y2,0.009009009009009009
623,500000.0,100000.0,500.0,202770.0,1,Y2,0.005
624,498000.0,100000.0,500.0,189210.0,1,Y2,0.005
625,456000.0,91000.0,1000.0,196050.0,1,Y2,0.01098901098901099
626,446000.0,89000.0,500.0,189580.0,1,Y2,0.0056179775280898875
627,533000.0,107000.0,500.0,204540.0,1,Y2,0.004672897196261682
628,609000.0,122000.0,5000.0,204920.0,1,Y2,0.040983606557377046
629,472000.0,94000.0,5000.0,184430.0,1,Y2,0.05319148936170213
630,466000.0,93000.0,500.0,204000.0,1,Y2,0.005376344086021506
631,428000.0,86000.0,5000.0,190390.0,1,Y2,0.05813953488372093
632,149000.0,30000.0,2000.0,176800.0,1,Y2,0.06666666666666667
633,316000.0,63000.0,1000.0,174760.0,1,Y2,0.015873015873015872
634,202000.0,40000.0,1000.0,176990.0,1,Y2,0.025
635,407000.0,81000.0,500.0,203610.0,1,Y2,0.006172839506172839
636,71000.0,14000.0,500.0,216220.0,1,Y2,0.03571428571428571
637,316000.0,63000.0,5000.0,201530.0,1,Y2,0.07936507936507936
638,73000.0,15000.0,5000.0,188890.0,1,Y2,0.3333333333333333
639,314000.0,63000.0,500.0,215980.0,1,Y2,0.007936507936507936
640,534000.0,107000.0,500.0,198930.0,1,Y2,0.004672897196261682
641,446000.0,89000.0,5000.0,214020.0,1,Y2,0.056179775280898875
642,445000.0,89000.0,500.0,187820.0,1,Y2,0.0056179775280898875
643,435000.0,87000.0,500.0,205480.0,1,Y2,0.005747126436781609
644,610000.0,122000.0,2000.0,205360.0,1,Y2,0.01639344262295082
645,454000.0,91000.0,2000.0,199120.0,1,Y2,0.02197802197802198
646,814000.0,163000.0,500.0,194320.0,1,Y2,0.003067484662576687
647,89000.0,18000.0,5000.0,197230.0,1,Y2,0.2777777777777778
648,833000.0,167000.0,1000.0,196430.0,1,Y2,0.005988023952095809
649,333000.0,67000.0,1000.0,207010.0,1,Y2,0.014925373134328358
650,323000.0,65000.0,2000.0,192600.0,1,Y2,0.03076923076923077
651,565000.0,113000.0,500.0,199380.0,1,Y2,0.004424778761061947
652,101000.0,20000.0,5000.0,213420.0,1,Y2,0.25
653,270000.0,54000.0,2000.0,182630.0,1,Y2,0.037037037037037035
654,328000.0,66000.0,2000.0,218260.0,1,Y2,0.030303030303030304
655,574000.0,115000.0,2000.0,204820.0,1,Y2,0.017391304347826087
656,308000.0,62000.0,1000.0,213150.0,1,Y2,0.016129032258064516
657,536000.0,107000.0,500.0,220750.0,1,Y2,0.004672897196261682
658,458000.0,92000.0,500.0,215250.0,1,Y2,0.005434782608695652
659,384000.0,77000.0,500.0,186230.0,1,Y2,0.006493506493506494
660,575000.0,115000.0,500.0,196210.0,1,Y2,0.004347826086956522
661,514000.0,103000.0,5000.0,188820.0,1,Y2,0.04854368932038835
662,429000.0,86000.0,2000.0,239640.0,1,Y2,0.023255813953488372
663,354000.0,71000.0,2000.0,196450.0,1,Y2,0.028169014084507043
664,499000.0,100000.0,500.0,179860.0,1,Y2,0.005
665,736000.0,147000.0,2000.0,206600.0,1,Y2,0.013605442176870748
666,774000.0,155000.0,5000.0,195380.0,1,Y2,0.03225806451612903
667,378000.0,76000.0,1000.0,217980.0,1,Y2,0.013157894736842105
668,563000.0,113000.0,5000.0,205310.0,1,Y2,0.04424778761061947
669,417000.0,83000.0,500.0,223890.0,1,Y2,0.006024096385542169
670,451000.0,90000.0,5000.0,194250.0,1,Y2,0.05555555555555555
671,449000.0,90000.0,2000.0,209340.0,1,Y2,0.022222222222222223
672,500000.0,100000.0,1000.0,202560.0,1,Y2,0.01
673,410000.0,82000.0,2000.0,195220.0,1,Y2,0.024390243902439025
674,495000.0,99000.0,5000.0,192070.0,1,Y2,0.050505050505050504
675,423000.0,85000.0,2000.0,201880.0,1,Y2,0.023529411764705882
676,315000.0,63000.0,500.0,213590.0,1,Y2,0.007936507936507936
677,506000.0,101000.0,500.0,197400.0,1,Y2,0.0049504950495049506
678,402000.0,80000.0,5000.0,212770.0,1,Y2,0.0625
679,370000.0,74000.0,2000.0,187560.0,1,Y2,0.02702702702702703
680,649000.0,130000.0,500.0,216950.0,1,Y2,0.0038461538461538464
681,389000.0,78000.0,1000.0,194490.0,1,Y2,0.01282051282051282
682,391000.0,78000.0,2000.0,202890.0,1,Y2,0.02564102564102564
683,345000.0,69000.0,500.0,198260.0,1,Y2,0.007246376811594203
684,529000.0,106000.0,1000.0,202830.0,1,Y2,0.009433962264150943
685,388000.0,78000.0,1000.0,220390.0,1,Y2,0.01282051282051282
686,643000.0,129000.0,2000.0,181100.0,1,Y2,0.015503875968992248
687,437000.0,87000.0,2000.0,202480.0,1,Y2,0.022988505747126436
688,635000.0,127000.0,500.0,210720.0,1,Y2,0.003937007874015748
689,603000.0,121000.0,5000.0,186320.0,1,Y2,0.04132231404958678
690,523000.0,105000.0,2000.0,204430.0,1,Y2,0.01904761904761905
691,246000.0,49000.0,1000.0,171440.0,1,Y2,0.02040816326530612
692,519000.0,104000.0,5000.0,224870.0,1,Y2,0.04807692307692308
693,445000.0,89000.0,1000.0,206600.0,1,Y2,0.011235955056179775
694,131000.0,26000.0,1000.0,209490.0,1,Y2,0.038461538461538464
695,517000.0,103000.0,5000.0,201520.0,1,Y2,0.04854368932038835
696,346000.0,69000.0,2000.0,198420.0,1,Y2,0.028985507246376812
697,317000.0,63000.0,2000.0,204070.0,1,Y2,0.031746031746031744
698,242000.0,48000.0,500.0,159550.0,1,Y2,0.010416666666666666
699,434000.0,87000.0,5000.0,209370.0,1,Y2,0.05747126436781609
700,450000.0,90000.0,500.0,205420.0,1,Y2,0.005555555555555556
701,387000.0,77000.0,1000.0,222900.0,1,Y2,0.012987012987012988
702,448000.0,90000.0,2000.0,220640.0,1,Y2,0.022222222222222223
703,422000.0,84000.0,1000.0,185650.0,1,Y2,0.011904761904761904
704,604000.0,121000.0,2000.0,172840.0,1,Y2,0.01652892561983471
705,404000.0,81000.0,500.0,175700.0,1,Y2,0.006172839506172839
706,473000.0,95000.0,2000.0,215010.0,1,Y2,0.021052631578947368
707,345000.0,69000.0,500.0,197290.0,1,Y2,0.007246376811594203
708,421000.0,84000.0,5000.0,214990.0,1,Y2,0.05952380952380952
709,427000.0,85000.0,2000.0,219610.0,1,Y2,0.023529411764705882
710,609000.0,122000.0,1000.0,211110.0,1,Y2,0.00819672131147541
711,590000.0,118000.0,500.0,193840.0,1,Y2,0.00423728813559322
712,453000.0,91000.0,500.0,193930.0,1,Y2,0.005494505494505495
713,444000.0,89000.0,2000.0,209170.0,1,Y2,0.02247191011235955
714,407000.0,81000.0,5000.0,198430.0,1,Y2,0.06172839506172839
715,418000.0,84000.0,500.0,208600.0,1,Y2,0.005952380952380952
716,433000.0,87000.0,500.0,197670.0,1,Y2,0.005747126436781609
717,333000.0,67000.0,5000.0,232230.0,1,Y2,0.07462686567164178
718,392000.0,78000.0,500.0,207690.0,1,Y2,0.00641025641025641
719,351000.0,70000.0,500.0,203170.0,1,Y2,0.007142857142857143
720,467000.0,93000.0,500.0,214920.0,1,Y2,0.005376344086021506
721,298000.0,60000.0,500.0,189520.0,1,Y2,0.008333333333333333
722,406000.0,81000.0,2000.0,185820.0,1,Y2,0.024691358024691357
723,502000.0,100000.0,5000.0,192970.0,1,Y2,0.05
724,503000.0,101000.0,500.0,210230.0,1,Y2,0.0049504950495049506
725,426000.0,85000.0,5000.0,205070.0,1,Y2,0.058823529411764705
726,876000.0,175000.0,2000.0,212120.0,1,Y2,0.011428571428571429
727,396000.0,79000.0,1000.0,176640.0,1,Y2,0.012658227848101266
728,482000.0,96000.0,500.0,187400.0,1,Y2,0.005208333333333333
